6981|440493
6987|462082
7032|196215
7032|561078
7035|377846
7046|602983
7051|595524
7075|339499
7079|305564
7081|570829
7086|200441
7094|19492
7107|639543
7118|42331
7129|667076
7130|499010
7145|363241
7171|355696
7171|750266
7174|512658
7176|167612
7200|320818
7221|89270
7238|289617
7243|144817
7245|655933
7247|421434
7257|108412
7259|296165
7263|65548
7275|377846
7279|24984
7286|206010
7300|375599
7321|243758
7321|256382
7331|263085
7334|690233
7339|1538905
7347|72977
7354|345923
7365|281983
7370|358890
7405|197749
7407|188388
7410|111755
7412|451687
7412|556468
7417|115027
7449|1530978
7484|240363
7485|548843
7488|1335811
7491|22568
7498|342282
7507|59911
7507|520103
7516|370345
7532|1041798
7538|613329
7564|5804
7564|172223
7564|190982
7564|193333
7566|406958
7572|638083
7583|279843
7591|392169
7591|401085
7591|418804
7591|424243
7591|546606
7595|311596
7602|1417759
7608|636524
7626|534213
7627|519805
7633|894
7635|342895
7648|45328
7654|756932
7674|551872
7694|585896
7701|282121
7705|236552
7707|379523
7711|293705
7711|517204
7719|135844
7722|22077
7722|240711
7736|229362
7738|111103
7739|285990
7739|541617
7747|26132
7757|223284
7783|241882
7783|696370
7789|258984
7798|444748
7802|1253054
7804|483794
7811|7576
7811|30807
7811|207160
7811|227858
7811|236497
7814|505097
7818|426188
7835|201959
7838|68793
7842|60777
7842|539589
7842|589745
7849|725635
7854|291073
7855|96667
7855|227703
7855|282272
7855|503293
7858|504899
7868|39164
7868|43548
7868|93713
7868|301161
7868|409370
7868|503598
7868|513301
7868|521358
7868|559213
7868|625975
7870|115039
7872|477515
7886|653479
7897|83163
7897|410787
7912|495351
7924|47408
7924|481746
7924|597393
7932|182238
7932|216487
7932|282552
7932|396786
7939|73007
7946|597875
7947|422712
7950|386791
7952|462564
7962|583827
7963|25639
7966|632184
7966|1291435
7987|408353
7998|483163
1861|128121
1861|215525
1861|663714
1862|463183
1874|47203
1877|168688
1877|175929
1877|256453
1877|372766
1888|966077
1911|1586
1929|500243
1941|1183373
1942|312103
1955|185904
1957|683541
1992|1016254
1997|249814
2002|375651
2014|191176
2019|507331
2019|1245440
2019|1480753
2023|295901
2036|506008
2042|52409
2048|196921
2057|169551
2074|356092
2081|1125694
2085|1227366
2102|448885
2130|234077
2174|149397
2183|4778
2187|511698
2199|154205
2217|178156
2224|186978
2237|234159
2243|91520
2263|426308
2270|542397
2275|1249030
2297|483593
2304|124324
2321|480815
2349|351258
2349|570253
2349|590461
2367|301967
2383|447948
2385|199044
2391|642785
2395|737057
2399|350204
2409|130267
2423|639530
2440|573421
2463|85607
2472|1018
2479|555618
2479|561254
2480|573421
2496|397965
2536|572502
2541|556129
2545|24682
2545|31561
2545|79370
2545|556053
2546|652946
2547|481765
2559|157817
2572|70192
2572|223748
2572|319352
2572|381659
2578|367972
2583|661091
2583|681168
2599|499254
2604|638782
2619|520509
2628|360282
2636|180660
2659|576860
2673|339283
2680|393347
2681|125461
2686|326636
2687|251937
2695|64195
2699|276338
2709|455819
2714|1519322
2715|347650
2732|346048
2739|99373
2745|389706
2746|512339
2757|312913
2788|501563
2792|418483
2819|497526
2820|114087
2820|229379
2820|640905
2827|487028
2827|527468
2834|542350
2849|562820
2873|5234
2901|52176
2901|396801
2910|332467
2914|227329
2914|1483047
2917|439134
2919|206986
2920|224256
2923|67266
2937|268561
2965|448453
2985|284128
2989|218720
2989|400146
2991|506277
3002|386765
3019|94352
3026|69829
3030|790145
3030|921899
3030|996070
3030|1505829
3036|512765
3044|449212
3044|521137
3044|581086
3051|726683
3055|103048
3057|202869
3059|516727
3065|313731
3069|548894
3069|594547
3070|471931
3070|479382
3083|645060
3087|203450
3090|306841
3093|534079
3101|513766
3101|595821
3105|408426
3128|590659
3133|111871
3135|188820
3138|402489
3138|403614
3138|410769
3138|417638
3138|434517
3138|435988
3138|436727
3138|437476
3138|448321
3138|451532
3138|462616
3138|463789
3138|464787
3138|470126
3138|476819
3138|484046
3138|489511
3140|422172
3149|510562
3150|153098
3150|381465
3150|450022
3150|531252
3150|602270
3150|630635
3162|1535093
3181|599924
3181|673035
3191|1318837
3197|353071
3210|390443
3219|1256225
3228|97033
3234|397309
3241|454663
3272|589094
3283|27725
3286|309032
3305|357035
3320|433585
3322|465907
3344|97595
3344|102164
3347|457677
3348|172696
3350|257498
3354|487518
3370|555019
3379|192002
3379|225886
3382|490014
3419|72134
3419|540813
3421|629499
3426|5835
3435|435811
3450|488413
3451|489822
3457|518859
3469|124680
3471|247126
3484|97002
3498|451290
3506|524954
3508|982889
3508|988374
3508|1298541
3508|1350738
3511|1206691
3529|559329
3534|97333
3542|456
3542|8686
3542|82533
3542|246164
3542|310027
3542|375669
3542|559869
3547|352011
3553|87747
3556|240225
3559|584213
3561|149189
3563|805028
3572|286772
3589|146955
3596|241952
3600|168578
3602|59715
3603|118928
8032|362930
8050|563583
3636|378410
3650|185884
3651|132061
3651|759258
3654|1171417
3657|85736
3663|514365
3669|663299
3680|420779
3684|1005820
3714|684478
3719|447778
3727|445838
3735|560569
3744|411626
3753|59085
3762|269608
3762|482201
3781|453877
3823|213337
3837|430749
3851|75730
3855|158004
3858|367039
3862|457268
3893|280205
3894|402263
3909|477534
3925|366332
3928|382307
3928|499836
3943|796139
3946|422007
3954|245511
3957|92780
3957|713692
3957|1093272
3965|95732
3975|394459
3997|94713
4001|491385
4049|470926
4064|179673
4074|536965
4093|7320
4112|128821
4112|130744
4112|239663
4118|271335
4123|579186
4135|19307
4157|540103
4165|322993
4166|573985
4186|284469
4191|596900
4197|263894
4202|230402
4202|258429
4203|222487
4204|168736
4204|412506
4215|249481
4217|529540
4220|524768
4227|172393
4227|306820
4238|294735
4269|375643
4286|536332
4299|197754
4302|427275
4313|304761
4339|688613
4347|388320
4348|545999
4348|570136
4348|578124
4350|365008
4352|584751
4355|89667
4355|147566
4361|204062
4362|303798
4364|342895
4429|492640
4431|559321
4433|214728
4433|220474
4438|9599
4438|9945
4438|11088
4438|32252
4438|45190
4438|45801
4438|56567
4438|60583
4438|60596
4438|70938
4438|73602
4438|84419
4438|89318
4438|91037
4438|96760
4438|220791
4438|362401
4438|391552
4438|458528
4438|503273
4438|508589
4438|511281
4438|513897
4438|537012
4438|538923
4438|541835
4438|560686
4438|562568
4438|565432
4438|568843
4438|569052
4438|581425
4438|584430
4438|586663
4438|594796
4438|594846
4438|621687
4457|83654
4466|321991
4469|382657
4488|523292
4495|499581
4504|298372
4504|572673
4508|242853
4508|1273037
4520|267407
4522|326166
4522|513338
4522|539090
4522|663263
4524|556992
4528|545820
4533|1263681
4538|41718
4538|353002
4538|496943
4550|526594
4552|615161
4557|48716
4558|475794
4573|583976
4574|804407
4586|431201
4591|575603
4600|104291
4609|168542
4624|601206
4626|331197
4651|40617
4651|89536
4657|240622
4699|236688
4699|283846
4703|1122283
4705|544419
4712|424592
4726|487823
4736|479789
4737|104794
4744|128849
4744|152893
4744|155807
4744|1158304
4744|1581282
4748|509533
4769|15803
4772|410590
4777|529597
4793|597271
4796|467902
4804|79537
4804|296881
4804|410761
4807|542652
4825|181323
4827|11084
4864|164573
4866|429976
4868|222692
4868|466676
4868|740701
4877|85123
4877|229478
8822|489293
8831|527007
8834|62840
8834|341412
8834|532545
8839|284724
8840|467908
8842|661048
8848|266424
8848|339963
8854|361605
8866|406849
8867|582337
8871|389104
8891|111763
8897|646920
8902|398586
8907|358393
8914|670884
8914|762480
8918|218033
8920|419026
8926|432338
8946|72796
8954|75943
8954|410931
8973|394488
8976|148699
8976|1538077
9001|363252
9005|377758
9007|394358
9014|157459
9025|551055
9051|503141
9052|2481
9060|12973
9060|349894
9063|102095
9064|217233
9064|281131
9064|431286
9064|456318
9064|544970
9064|556486
9066|371458
9070|447995
9081|234340
9097|123306
9118|502780
9118|517825
9118|584804
9120|81643
9120|254441
9123|167819
9123|576411
9123|598649
9129|153049
9159|211855
9161|312579
9176|230898
9184|120474
9184|155208
9184|170898
9184|597026
9198|656216
9199|399896
9199|1224571
9208|164101
9221|70064
9221|482213
9221|516652
9222|579516
9228|89294
9228|434427
9229|54971
9229|108675
9230|1309535
9234|114528
9234|165144
9234|176466
9306|984776
9309|400241
9322|189999
9322|246559
9322|645353
9339|615160
9344|89805
9344|137206
9344|537133
9346|223702
9349|65389
9350|1003627
9351|341336
9360|269839
9390|544703
9399|369641
9399|985359
9400|1034489
9420|1201173
9443|299151
9452|557806
9453|466630
9469|612722
4939|591680
4953|23180
4966|597305
4976|1218129
4981|435581
4981|561351
4985|561727
5000|279739
5007|152299
5043|152406
5043|252081
5043|391279
5043|484867
5050|1025600
5062|93766
5066|116759
5092|67541
5110|203284
5128|449839
5132|70759
5133|356427
5135|288402
5136|976428
5149|448463
5149|517656
5154|333127
5154|391085
5154|395844
5154|504624
5154|518587
5154|526400
5154|573406
5154|629821
5155|264966
5167|105807
5169|1286083
5178|342113
5178|444616
5178|562744
5178|1015324
5216|191300
5230|632019
5237|157422
5239|554098
5254|151199
5254|174354
5256|171649
5256|689400
5259|475953
5265|405439
5265|425218
5279|19684
5284|2202
5309|93980
5327|75189
5335|143683
5335|462288
5343|525746
5345|252744
5348|531478
5349|119374
5359|363560
5369|430046
5369|519903
5369|959245
5374|251094
5378|313226
5386|450355
5401|30694
5403|539797
5405|254407
5406|1347914
5461|616312
5497|331425
5505|1446052
5532|1500715
5536|35673
5537|44477
5537|514235
5537|518143
5537|527107
5537|565044
5537|597767
5543|620972
5546|82663
5576|348117
5581|390625
5581|493813
5581|502220
5582|398148
5584|497239
5595|122389
5607|67830
5614|333827
5614|427670
5614|444186
5614|543387
5614|580174
5617|518821
5623|596980
5629|87317
5636|38740
5636|148076
5636|560966
5661|47094
5661|150470
5661|260150
5661|589857
5661|1249330
5679|209776
5697|447976
5701|145023
5703|182702
5716|656223
5730|320734
5750|286203
5775|217600
5775|314305
5776|615083
5778|122422
5796|514970
5802|481198
5820|190987
5821|65344
5821|107700
5841|1011849
5854|427944
5877|1286083
5891|274269
5895|380630
5895|410441
5895|417914
5895|513612
5906|364305
5908|392466
5918|506875
5923|243066
5925|130633
5931|132099
5936|9700
5936|192139
5936|238070
5936|276529
5936|296376
5936|368850
5936|408888
5936|415100
5936|454967
5936|525779
5936|526121
5936|527166
5936|559746
5936|572328
5936|578615
5936|595963
5946|92275
5955|1482056
5961|481856
5986|212613
5995|576776
5997|519936
6014|115159
6014|916109
6017|325866
6033|223839
6036|342490
6056|411114
6056|598426
6072|574283
6089|525707
6092|433039
6095|255261
6103|1437231
6106|154323
6108|119374
6108|561403
6109|236887
6109|306465
6120|637641
6137|572364
6156|176769
6174|28603
6174|153242
6174|204033
6174|479376
6174|521288
6180|1315137
6204|517804
6207|581470
6208|31902
6216|341604
6220|300543
6227|199474
6228|285014
6249|433245
6270|1554410
6280|352945
6285|41297
6286|596216
6300|54747
6314|435246
6331|92275
6337|544886
6347|432771
6349|551847
6352|1406853
6355|375641
6356|514595
6376|198415
6376|465354
6397|500204
6398|459119
6398|504352
6400|85383
6400|701015
6400|775921
9481|248452
9481|306610
9481|590099
9481|679867
9495|84677
9514|351618
9527|441063
9537|138505
9537|413646
9575|326175
9581|540779
9581|581442
14885|673248
14890|242200
14894|130513
14897|442657
14903|243694
14903|585832
14903|652937
14904|431368
14919|194800
14926|97165
14926|383835
14926|568632
14926|571668
14926|575372
14926|647444
14949|99896
14965|378888
14972|467950
14985|411187
9590|546344
9591|89021
9591|171238
9591|301914
9595|565040
9635|605721
9641|74447
9643|55350
9643|130387
9643|187319
9643|590395
9655|502439
9663|17520
9663|541318
9663|587033
9666|575031
9677|178728
9723|744678
9753|406465
9755|162738
9755|208306
9755|281100
9757|102131
9757|117002
9757|212136
9757|498017
9758|64297
9788|68004
9804|301946
9805|36891
9805|460890
9814|454372
9827|88911
9827|215263
9827|357364
9829|595198
9830|1427311
9834|802491
9838|334130
9839|209893
9841|611226
9869|260928
9869|403324
9869|579711
9880|228564
9901|242381
9915|1345487
9941|145020
9944|433802
9963|183429
9991|1206691
9999|116452
10020|209012
10020|367556
10035|55245
10035|86588
10035|752822
10035|785589
10046|249794
10047|117906
10053|195580
10060|353061
10085|91520
10087|546294
10095|239403
10096|644678
10097|1127355
10100|64119
10104|384667
10104|472498
10125|441386
10129|201142
10129|595108
10140|294189
10148|30325
10148|597437
10149|586538
10150|178834
10150|298291
10150|341964
10150|345578
10150|460613
10150|544672
10150|932075
10150|1326024
10151|227794
10177|364935
10211|243608
10220|112746
10269|58484
10270|140158
10270|448249
10273|160411
10280|271235
10285|348733
10295|55046
10304|191419
10304|215953
10321|417107
10321|480612
10321|597002
10325|1057294
10345|553779
10366|393295
10390|220997
10393|144053
10395|334100
10398|23068
10411|336547
10412|606983
10445|679337
10449|27934
10449|433414
10449|451722
10449|516488
10449|525012
10449|564826
10454|454397
10461|141061
10466|449411
10469|667918
10489|171151
10503|353270
10505|92971
10515|136361
10517|364074
10537|92926
10540|261545
10542|647058
10549|326188
10563|100172
10563|312885
10564|619659
10578|44774
10583|452769
10597|43384
10598|373300
10606|136624
10608|54852
10608|325367
10610|753384
10610|836176
10612|499321
10614|433280
10621|20533
10621|112564
10625|155448
10629|460596
10637|623522
10639|646872
10640|576471
10651|566315
10656|119361
10657|176432
10658|420606
10660|634453
10661|205232
10661|405594
10698|28625
10722|76412
10737|441258
10749|325616
10750|449336
10756|278769
10757|138111
10757|198504
10757|420795
10757|511826
10759|67416
10762|26896
10776|1134302
10786|338650
10791|255658
10802|630292
10804|121310
10804|381462
10835|372
10865|515818
10865|578059
10875|1005820
10879|292490
10888|775637
10891|1209215
10899|683541
10910|421434
10915|572160
10918|29926
10923|592413
16501|477142
16502|164225
16502|214631
16502|240925
16502|511329
16502|512180
16508|245194
16508|534872
16513|99994
16513|331840
16515|116450
16532|244028
16539|326191
16547|517837
16555|1453277
16563|858848
16570|406448
16570|1445952
16571|479393
16574|547535
16574|562890
16574|1195810
10946|593999
10963|458853
10963|1569042
10978|258691
10982|238744
10982|485274
10992|584488
10996|96417
10996|154832
10996|542094
11010|683545
11044|394941
11048|340951
11057|576956
11059|90836
11059|287995
11059|427321
11059|581141
11061|455593
11064|621419
11077|726683
11082|276582
11100|332917
11100|586518
11108|117884
11110|1314866
11111|210682
11113|436070
11122|494773
11135|617483
11138|471239
11139|23712
11173|688613
11175|284887
11187|411775
11195|528393
11198|184712
11202|23932
11214|1077315
11215|400491
11228|377999
11228|1516851
11240|280585
11244|426229
11244|531710
11261|226235
11261|292289
11261|323080
11261|577144
11261|594362
11279|511503
11297|4725
11297|284624
11297|560398
11297|572715
11307|454376
11323|464569
11335|81453
11373|415692
11384|51005
11385|504509
11394|217684
11403|236955
11408|581815
11415|343431
11419|506572
11439|210596
11440|1266188
11446|13900
11449|371293
11465|175471
11465|518039
11465|1558767
11467|218660
11507|91758
11580|551945
11586|1011829
11593|200556
11606|983125
11606|1235353
11607|30924
11608|465617
11614|177429
11620|223661
11631|85121
11645|551109
11646|106050
11649|401712
11657|350697
11660|1550586
11673|11376
11674|280081
11674|406582
11680|434944
11689|983125
11702|39083
11702|250818
11702|542990
11705|433509
11716|579438
11717|519934
11719|345351
11724|345368
11730|570677
11738|138707
11739|109847
11759|41898
11766|405419
11766|686756
11767|74722
11776|59174
11776|450006
11783|834984
11786|842686
11807|267553
11807|491880
11824|292245
11841|37569
11849|403518
11854|480432
11854|618581
11855|634641
11870|380992
11870|818429
11879|696626
11880|1929
11885|894151
11885|1535093
11885|1537404
11887|202036
11895|527751
11910|260872
11933|198573
11934|867961
11941|86196
11972|203688
11972|212674
11973|72068
11973|676263
11980|267902
11988|809427
11990|440213
11996|617699
11996|1415863
12004|433898
12004|521823
12009|98470
12024|394071
12030|523570
12041|444528
12043|534630
12054|470155
12072|587803
12082|548455
12093|186554
12093|370302
12100|536802
12104|33489
12104|50616
12112|382206
12120|497161
12122|335260
12125|356074
12163|607462
12166|328199
12169|403281
12171|259874
12171|599154
12178|1566183
12185|512420
12189|56208
12215|155370
12230|1249934
12234|189692
12239|67431
12240|67431
12246|152309
12253|106828
12268|40341
12269|195015
12270|176791
12275|191041
12275|532081
12279|265086
12288|644678
12302|44493
12302|376102
12303|1362
12303|38670
12303|49929
12303|127075
12303|132065
12303|220804
12303|229278
12303|262634
12303|298504
12303|322853
12303|434112
12303|506091
12303|525351
12303|563432
12303|620134
12303|802937
12303|854808
12329|841628
12329|1427311
12330|36409
12330|155889
12330|208553
12330|383326
12330|415921
12330|458344
12330|488136
12330|527766
12330|572878
15012|489878
15015|828894
15016|911267
15023|571674
15028|346341
15040|10311
15040|666412
15046|194575
15047|421425
15053|809246
15065|620072
15085|330963
15095|257360
15102|244927
15137|422549
15149|115843
15149|186354
15149|339516
15149|607027
15153|530122
15169|190827
15183|32243
15192|543133
15217|168009
15232|114167
15236|159754
15243|326175
15243|468169
15248|415879
15248|457304
15253|387119
15256|428973
15266|512723
15276|51976
15281|492336
15281|627805
15286|1477056
15287|73553
15298|287232
15310|153232
15312|358452
15314|42758
15328|1504480
15332|507352
15333|402976
15364|1204807
15365|47646
15367|485855
15367|631544
15381|291086
15390|630307
15399|480828
15405|405766
15408|318033
15408|472731
15408|1378436
15418|64703
15418|257104
15419|132607
15419|454577
15446|472661
15464|257989
15464|376033
15477|421078
15489|212011
15492|326089
15503|370940
15513|291308
15514|59327
15514|222282
15514|337064
15514|579983
15515|491708
15516|491708
15516|567198
15518|700625
15522|211056
15522|263438
15537|174061
15567|372778
15572|55839
15608|63733
15660|277095
15668|54178
15694|168360
15694|665733
15720|108054
15725|453417
15728|394486
15728|1536311
15731|297204
15744|382931
15749|1562788
15752|1313726
15753|662129
15754|416199
15760|286111
15771|435430
15775|243727
12330|627925
12330|676672
12345|145450
12345|185183
12345|309259
12358|589272
12361|211820
12374|323881
12394|15650
12403|888555
12416|461594
12418|223772
12419|411339
12443|915629
12444|84496
12445|159535
12447|588844
12448|499019
12448|562971
12448|689784
12453|493864
12454|573334
12456|239029
12459|299466
12460|1359376
12476|517301
12476|545913
12478|188288
12479|1535093
12480|124655
12480|127330
12493|23408
12493|401989
12493|478743
12493|1173531
12508|323638
12515|456487
12528|36651
12528|271233
12528|1361985
12528|1385274
12528|1388316
12529|256193
12530|397724
12541|69550
12546|539216
12548|169735
12579|85929
12581|170393
12581|594333
12584|34378
12586|523593
12596|440625
12608|1406853
12609|1047910
12610|53936
12610|136058
12625|116724
12635|542275
12642|172628
12654|87869
12654|446244
12654|667003
12654|696399
12656|104719
12665|264854
12674|19024
12681|459152
12684|221253
12688|604790
12705|55609
12705|544840
12707|189766
12709|116192
12715|461856
12715|1579455
12717|687412
12725|555616
12738|24503
12738|57145
12738|154809
12738|443227
12745|405629
12747|116905
12752|267406
12766|264500
12768|1021793
12769|1021793
12773|427843
12773|596958
12804|99906
12804|758039
12806|200863
12825|105006
12834|393929
12840|300457
12840|362762
12854|91493
12857|252420
12858|654111
12876|15573
12876|240224
12880|568692
12901|265792
12910|629814
12912|236530
12939|474238
12940|71590
12950|32213
12950|40534
12957|111152
12965|261694
12980|405881
12986|409393
12995|428904
13007|1428822
13017|598373
13028|472730
13031|489767
13043|543838
13044|152728
13053|82260
13053|539474
13054|423847
13056|370247
13061|305198
13063|664251
13070|162410
13070|561839
13071|256412
13071|412569
13084|407080
13084|423861
13088|107310
13088|199629
13088|842637
13094|78206
13094|385375
13095|144665
13098|758597
13114|411050
13128|352646
13140|542696
13156|540592
13158|481923
13161|1432686
13163|385219
13178|175538
13178|208604
13178|213589
13178|256108
13180|119374
13185|160178
13207|432259
13237|89948
13240|197373
13254|525764
13284|372856
13287|363298
13299|1235353
13323|324610
13331|219959
13335|207903
13351|164250
13352|353959
13360|1100834
13387|341274
13392|425272
13400|248717
13403|304786
13412|62652
13421|342558
13428|269947
13430|343717
13432|224457
13432|498093
13434|563189
13453|681319
13460|295724
13461|295724
13468|152161
13468|391614
13471|477698
13471|555277
13475|280035
13486|976121
13489|546989
13490|549996
13496|642120
13501|30799
13501|65927
13501|305921
13513|321107
13515|381705
13515|512299
13521|792174
13523|827404
13533|255135
13544|175792
13550|34693
13553|698178
13560|94561
13571|174007
13573|59703
13574|59703
13587|594540
13589|346534
13595|158890
13595|325019
13599|366451
13634|330806
13635|236062
13637|93784
13637|224831
13637|268090
13637|429441
13637|472371
13637|533488
13637|546745
13637|576800
13637|592316
13638|131504
13646|54747
13648|493801
13655|67988
13663|6340
13663|618376
13666|126886
13666|224126
13671|1005106
13673|472318
15783|485503
15795|325170
15797|601829
15803|366250
15815|23017
15818|299779
15818|608755
15820|1500509
15830|80922
15840|448028
15846|21242
15846|200023
15846|203263
15846|841628
15863|301935
15867|316772
15872|353811
15875|382751
15878|245051
15878|408293
15883|42068
15883|190225
15883|195598
15889|53629
15907|109526
15907|250306
15928|278016
15934|354055
15934|590087
15936|103360
15936|109899
15936|208587
15956|1498783
15974|29144
15974|1057849
15982|134590
15986|263712
15996|945549
16001|238354
16017|358880
16017|541169
16017|551195
16017|603724
16017|623342
16017|630286
16017|642790
16017|645092
16017|654215
16017|688090
16020|585585
16021|3860
16022|1037948
16027|791914
16032|415303
16032|567130
16033|372005
16035|180616
16051|201166
16054|62860
16054|493662
16055|327495
16057|371917
16078|370140
16078|509201
16078|537558
16078|1368089
16087|275268
16088|23678
16099|505960
16103|261765
16111|98926
16112|490948
16119|361427
16119|415672
16119|556691
16130|226488
16135|654840
16140|415292
16150|557038
16173|229650
16178|530623
16186|298272
16188|272327
16198|330870
16223|317852
16268|348178
16272|502439
16278|588808
16285|1101838
16302|185946
16306|541673
16306|658761
16344|551469
16378|563365
16384|50011
16391|776202
16394|372966
16414|193434
16417|585834
16423|597439
16438|430672
16442|301711
16452|544383
16462|49696
16463|457718
16472|146004
16479|150142
16479|520386
16482|195730
13674|58713
13688|499717
13695|72629
13703|505183
13705|293792
13705|386551
13707|97690
13724|27997
13727|522785
13731|247674
13738|686692
13743|15225
13746|510669
13751|239948
13759|578981
13767|425882
13770|450604
13776|632818
13778|344044
13783|444745
13798|1064094
13801|62662
13802|347407
13811|516474
13825|421696
13834|161794
13841|162366
13847|319819
13847|911267
13847|1249934
13850|86863
13856|1521469
13867|300646
13873|116080
13882|406125
13888|602058
13892|103155
13892|240259
13892|376936
13892|377418
13892|509384
13897|34683
13902|101739
13902|289920
13912|1345569
13930|35372
13933|122467
13933|365981
13956|1012985
13957|528523
13965|30330
13965|620401
13965|681809
13968|38180
13972|537199
13977|191900
13978|26220
13978|76081
13990|68230
13993|516109
13995|576857
13995|1151237
14001|94327
14002|94327
14010|192007
14030|8686
14030|92591
14030|97916
14030|134712
14030|158737
14030|239723
14030|407988
14030|540211
14033|40978
14033|532182
14048|384439
14062|343122
14066|170022
14079|437807
14087|584445
14089|205935
14089|561941
14089|693179
14096|582343
14100|9254
14104|44367
14169|884797
14178|208349
14192|592067
14198|621347
14202|593082
14212|210177
14221|487664
14235|416197
14246|35214
14246|440552
14246|550361
14273|516453
14289|200722
14289|217916
14289|240695
14289|664685
14294|681908
14357|53229
14357|93536
14357|151621
14357|371271
14357|476537
14357|642255
14357|658606
14357|691171
14360|55080
14360|157470
14360|255817
14360|394262
14371|505691
14383|452869
14414|51106
14414|77059
14414|318794
14423|496870
14424|277711
14426|250994
14427|785506
14427|1566610
14429|1185572
14429|1190284
14429|1190965
14435|600377
14437|78427
14444|159457
14449|254441
14463|28108
14463|553544
14467|680236
